"","city_origin","city_destination","origin_lat","origin_long","destin_lat","destin_long"
"2078","FERNANDINABEACH","LITTLERIVERINLET",30.6696818,-81.4625919,33.854891,-78.60203
"2079","EDISTOBEACH","CAPEHATTERAS",32.4793551,-80.3348229,35.24804,-75.5393155
"2080","JUPITERINLET","EDISTOBEACH",26.9443142,-80.0723599,32.4793551,-80.3348229
"2081","EDISTOBEACH","CAPEHATTERAS",32.4793551,-80.3348229,35.24804,-75.5393155
"2082","JUPITERINLET","EDISTOBEACH",26.9443142,-80.0723599,32.4793551,-80.3348229
"2083","EDISTOBEACH","SURFCITY",32.4793551,-80.3348229,34.4251187,-77.5457512
"2084","SURFCITY","CAPEHATTERAS",34.4251187,-77.5457512,35.24804,-75.5393155
"2085","JUPITERINLET","EDISTOBEACH",26.9443142,-80.0723599,32.4793551,-80.3348229
"2086","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2087","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2088","VEROBEACH","SAVANNAH",27.6386434,-80.3972736,32.0835407,-81.0998342
"2089","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2090","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2091","VEROBEACH","SAVANNAH",27.6386434,-80.3972736,32.0835407,-81.0998342
"2092","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2093","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2094","NEWSMYRNABEACH","SAVANNAH",29.0258191,-80.9269984,32.0835407,-81.0998342
"2095","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2096","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2097","NEWSMYRNABEACH","SAVANNAH",29.0258191,-80.9269984,32.0835407,-81.0998342
"2098","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2099","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2100","SAINTAUGUSTINE","SAVANNAH",29.9012437,-81.3124341,32.0835407,-81.0998342
"2101","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2102","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2103","SAINTAUGUSTINE","SAVANNAH",29.9012437,-81.3124341,32.0835407,-81.0998342
"2104","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2105","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2106","FERNANDINABEACH","SAVANNAH",30.6696818,-81.4625919,32.0835407,-81.0998342
"2107","SAVANNAH","CAPEHATTERAS",32.0835407,-81.0998342,35.24804,-75.5393155
"2108","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2109","FERNANDINABEACH","SAVANNAH",30.6696818,-81.4625919,32.0835407,-81.0998342
"2110","EDISTOBEACH","CAPEHATTERAS",32.4793551,-80.3348229,35.24804,-75.5393155
"2111","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2112","SOUTHSANTEERIVER","CAPEHATTERAS",33.3731318,-79.8065356,35.24804,-75.5393155
"2113","CAPEHATTERAS","NC/VABORDER",35.24804,-75.5393155,NA,NA
"2114","SURFCITY","NC/VABORDER",34.4251187,-77.5457512,NA,NA
"2115","BOGUEINLET","NC/VABORDER",34.6652805,-77.0350412,NA,NA
"2116","BROWNSVILLE","BAFFINBAY",25.9017472,-97.4974838,74.6932493,-68.4928019
"2117","BROWNSVILLE","BAFFINBAY",25.9017472,-97.4974838,74.6932493,-68.4928019
"2118","BROWNSVILLE","BAFFINBAY",25.9017472,-97.4974838,74.6932493,-68.4928019
"2119","BROWNSVILLE","BAFFINBAY",25.9017472,-97.4974838,74.6932493,-68.4928019
"2120","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2121","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2122","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2123","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2124","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2125","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2126","BONITABEACH","APALACHICOLA",26.3514726,-81.855088,29.7257675,-84.9832435
"2127","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2128","BONITABEACH","APALACHICOLA",26.3514726,-81.855088,29.7257675,-84.9832435
"2129","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2130","BONITABEACH","APALACHICOLA",26.3514726,-81.855088,29.7257675,-84.9832435
"2131","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2132","BONITABEACH","APALACHICOLA",26.3514726,-81.855088,29.7257675,-84.9832435
"2133","BONITABEACH","SUWANNEERIVER",26.3514726,-81.855088,30.0098906,-82.8789266
"2134","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2135","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2136","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2137","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2138","FLAGLERBEACH","BRUNSWICK",29.4749754,-81.1270035,40.462379,-74.451939
"2139","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2140","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2141","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2142","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2143","FLAGLERBEACH","BRUNSWICK",29.4749754,-81.1270035,40.462379,-74.451939
"2144","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2145","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2146","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2147","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2148","FLAGLERBEACH","BRUNSWICK",29.4749754,-81.1270035,40.462379,-74.451939
"2149","BRUNSWICK","SOUTHSANTEERIVER",32.877746,-97.238708,33.3731318,-79.8065356
"2150","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2151","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2152","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2153","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2154","FLAGLERBEACH","BRUNSWICK",29.4749754,-81.1270035,40.462379,-74.451939
"2155","BRUNSWICK","SOUTHSANTEERIVER",32.877746,-97.238708,33.3731318,-79.8065356
"2156","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2157","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2158","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2159","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2160","FLAGLERBEACH","LITTLERIVERINLET",29.4749754,-81.1270035,33.854891,-78.60203
"2161","LITTLERIVERINLET","CAPEHATTERAS",33.854891,-78.60203,35.24804,-75.5393155
"2162","ANNAMARIAISLAND","OCHLOCKONEERIVER",27.5041264,-82.7144811,30.1473357,-84.6161724
"2163","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2164","BONITABEACH","ANNAMARIAISLAND",26.3514726,-81.855088,27.5041264,-82.7144811
"2165","OCHLOCKONEERIVER","INDIANPASS",30.1473357,-84.6161724,29.6904903,-85.2643618
"2166","TITUSVILLE","LITTLERIVERINLET",28.6122187,-80.8075537,33.854891,-78.60203
"2167","LITTLERIVERINLET","CAPEHATTERAS",33.854891,-78.60203,35.24804,-75.5393155
"2168","ANNAMARIAISLAND","INDIANPASS",27.5041264,-82.7144811,29.6904903,-85.2643618
"2169","TITUSVILLE","LITTLERIVERINLET",28.6122187,-80.8075537,33.854891,-78.60203
"2170","LITTLERIVERINLET","NC/VABORDER",33.854891,-78.60203,NA,NA
"2171","ANNAMARIAISLAND","INDIANPASS",27.5041264,-82.7144811,29.6904903,-85.2643618
"2172","TITUSVILLE","LITTLERIVERINLET",28.6122187,-80.8075537,33.854891,-78.60203
"2173","LITTLERIVERINLET","NC/VABORDER",33.854891,-78.60203,NA,NA
"2174","ANCLOTEKEYS","SAINTMARKS",28.1889802,-82.8459982,38.406403,-96.1830516
"2175","FLAGLERBEACH","LITTLERIVERINLET",29.4749754,-81.1270035,33.854891,-78.60203
"2176","LITTLERIVERINLET","NC/VABORDER",33.854891,-78.60203,NA,NA
"2177","ANCLOTEKEYS","SAINTMARKS",28.1889802,-82.8459982,38.406403,-96.1830516
"2178","FLAGLERBEACH","LITTLERIVERINLET",29.4749754,-81.1270035,33.854891,-78.60203
"2179","LITTLERIVERINLET","NC/VABORDER",33.854891,-78.60203,NA,NA
"2180","FLAGLERBEACH","LITTLERIVERINLET",29.4749754,-81.1270035,33.854891,-78.60203
"2181","PEARLRIVER","AUCILLARIVER",30.3760264,-89.7483972,30.085764,-83.9901617
"2182","PEARLRIVER","AUCILLARIVER",30.3760264,-89.7483972,30.085764,-83.9901617
"2183","AL/FLBORDER","AUCILLARIVER",30.5736051,-87.4122681,30.085764,-83.9901617
"2184","PEARLRIVER","AUCILLARIVER",30.3760264,-89.7483972,30.085764,-83.9901617
"2185","AL/FLBORDER","AUCILLARIVER",30.5736051,-87.4122681,30.085764,-83.9901617
"2186","PEARLRIVER","AUCILLARIVER",30.3760264,-89.7483972,30.085764,-83.9901617
"2187","AL/FLBORDER","AUCILLARIVER",30.5736051,-87.4122681,30.085764,-83.9901617
"2188","PASCAGOULA","AUCILLARIVER",30.3657552,-88.5561272,30.085764,-83.9901617
"2189","AL/FLBORDER","AUCILLARIVER",30.5736051,-87.4122681,30.085764,-83.9901617
"2190","PASCAGOULA","AUCILLARIVER",30.3657552,-88.5561272,30.085764,-83.9901617
"2191","PASCAGOULA","AUCILLARIVER",30.3657552,-88.5561272,30.085764,-83.9901617
"2192","PASCAGOULA","AUCILLARIVER",30.3657552,-88.5561272,30.085764,-83.9901617
"2193","DESTIN","AUCILLARIVER",30.3935337,-86.4957833,30.085764,-83.9901617
"2194","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2195","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2196","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2197","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2198","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2199","BROWNSVILLE","PORTMANSFIELD",25.9017472,-97.4974838,26.5547882,-97.4249807
"2200","SARGENT","MORGANCITY",41.2920893,-72.9240501,29.6993748,-91.20677
"2201","SARGENT","MORGANCITY",41.2920893,-72.9240501,29.6993748,-91.20677
"2202","SARGENT","MORGANCITY",41.2920893,-72.9240501,29.6993748,-91.20677
"2203","SARGENT","MORGANCITY",41.2920893,-72.9240501,29.6993748,-91.20677
"2204","SARGENT","MORGANCITY",41.2920893,-72.9240501,29.6993748,-91.20677
"2205","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2206","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2207","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2208","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2209","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2210","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2211","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2212","PEARLRIVER","MORGANCITY",30.3760264,-89.7483972,29.6993748,-91.20677
"2213","GRANDISLE","PEARLRIVER",29.2366172,-89.9872941,30.3760264,-89.7483972
"2214","PEARLRIVER","PANAMACITY",30.3760264,-89.7483972,30.1588129,-85.6602058
"2215","MORGANCITY","PEARLRIVER",29.6993748,-91.20677,30.3760264,-89.7483972
"2216","GRANDISLE","PEARLRIVER",29.2366172,-89.9872941,30.3760264,-89.7483972
"2217","PEARLRIVER","PANAMACITY",30.3760264,-89.7483972,30.1588129,-85.6602058
"2218","MORGANCITY","PEARLRIVER",29.6993748,-91.20677,30.3760264,-89.7483972
"2219","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2220","MORGANCITY","GRANDISLE",29.6993748,-91.20677,29.2366172,-89.9872941
"2221","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2222","MORGANCITY","GRANDISLE",29.6993748,-91.20677,29.2366172,-89.9872941
"2223","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2224","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2225","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2226","GRANDISLE","APALACHICOLA",29.2366172,-89.9872941,29.7257675,-84.9832435
"2227","PASCAGOULA","OCHLOCKONEERIVER",30.3657552,-88.5561272,30.1473357,-84.6161724
"2228","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2229","GRANDISLE","PASCAGOULA",29.2366172,-89.9872941,30.3657552,-88.5561272
"2230","PASCAGOULA","OCHLOCKONEERIVER",30.3657552,-88.5561272,30.1473357,-84.6161724
"2231","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2232","GRANDISLE","PASCAGOULA",29.2366172,-89.9872941,30.3657552,-88.5561272
"2233","PASCAGOULA","OCHLOCKONEERIVER",30.3657552,-88.5561272,30.1473357,-84.6161724
"2234","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2235","GRANDISLE","PASCAGOULA",29.2366172,-89.9872941,30.3657552,-88.5561272
"2236","PASCAGOULA","OCHLOCKONEERIVER",30.3657552,-88.5561272,30.1473357,-84.6161724
"2237","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2238","PEARLRIVER","PASCAGOULA",30.3760264,-89.7483972,30.3657552,-88.5561272
"2239","PASCAGOULA","OCHLOCKONEERIVER",30.3657552,-88.5561272,30.1473357,-84.6161724
"2240","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2241","PEARLRIVER","PASCAGOULA",30.3760264,-89.7483972,30.3657552,-88.5561272
"2242","PENSACOLA","OCHLOCKONEERIVER",30.421309,-87.2169149,30.1473357,-84.6161724
"2243","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2244","PASCAGOULA","PENSACOLA",30.3657552,-88.5561272,30.421309,-87.2169149
"2245","PENSACOLA","OCHLOCKONEERIVER",30.421309,-87.2169149,30.1473357,-84.6161724
"2246","OCHLOCKONEERIVER","SUWANNEERIVER",30.1473357,-84.6161724,30.0098906,-82.8789266
"2247","PASCAGOULA","PENSACOLA",30.3657552,-88.5561272,30.421309,-87.2169149
"2248","FORTWALTONBEACH","APALACHICOLA",30.4200708,-86.6170308,29.7257675,-84.9832435
"2249","FORTWALTONBEACH","APALACHICOLA",30.4200708,-86.6170308,29.7257675,-84.9832435
"2250","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2251","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2252","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2253","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2254","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2255","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2256","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2257","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2258","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2259","JUPITERINLET","SAINTAUGUSTINE",26.9443142,-80.0723599,29.9012437,-81.3124341
"2260","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2261","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2262","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2263","JUPITERINLET","SAINTAUGUSTINE",26.9443142,-80.0723599,29.9012437,-81.3124341
"2264","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2265","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2266","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2267","JUPITERINLET","SAINTAUGUSTINE",26.9443142,-80.0723599,29.9012437,-81.3124341
"2268","LAKEOKEECHOBEE","LAKEOKEECHOBEE",26.9689536,-80.7975834,26.9689536,-80.7975834
"2269","CHOKOLOSKEE","TARPONSPRINGS",25.8128798,-81.3620233,28.1461248,-82.7567679
"2270","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2271","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2272","JUPITERINLET","SAINTAUGUSTINE",26.9443142,-80.0723599,29.9012437,-81.3124341
"2273","LAKEOKEECHOBEE","LAKEOKEECHOBEE",26.9689536,-80.7975834,26.9689536,-80.7975834
"2274","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2275","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2276","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2277","LAKEOKEECHOBEE","LAKEOKEECHOBEE",26.9689536,-80.7975834,26.9689536,-80.7975834
"2278","DRYTORTUGAS","CRAIGKEY",24.633333,-82.92,24.8384464,-80.7586809
"2279","FLAMINGO","SUWANNEERIVER",36.1164409,-115.1707917,30.0098906,-82.8789266
"2280","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2281","LAKEOKEECHOBEE","LAKEOKEECHOBEE",26.9689536,-80.7975834,26.9689536,-80.7975834
"2282","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2283","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2284","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2285","BRUNSWICK","SURFCITY",32.877746,-97.238708,34.4251187,-77.5457512
"2286","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2287","BRUNSWICK","SURFCITY",32.877746,-97.238708,34.4251187,-77.5457512
"2288","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2289","BRUNSWICK","SURFCITY",32.877746,-97.238708,34.4251187,-77.5457512
"2290","JUPITERINLET","BRUNSWICK",26.9443142,-80.0723599,40.462379,-74.451939
"2291","BRUNSWICK","SURFCITY",32.877746,-97.238708,34.4251187,-77.5457512
"2292","SEBASTIANINLET","BRUNSWICK",27.860302,-80.4472737,40.462379,-74.451939
"2293","BRUNSWICK","CAPEHATTERAS",32.877746,-97.238708,35.24804,-75.5393155
"2294","SEBASTIANINLET","BRUNSWICK",27.860302,-80.4472737,40.462379,-74.451939
"2295","BRUNSWICK","CAPEHATTERAS",32.877746,-97.238708,35.24804,-75.5393155
"2296","SEBASTIANINLET","BRUNSWICK",27.860302,-80.4472737,40.462379,-74.451939
"2297","BRUNSWICK","CAPEHATTERAS",32.877746,-97.238708,35.24804,-75.5393155
"2298","SEBASTIANINLET","BRUNSWICK",27.860302,-80.4472737,40.462379,-74.451939
"2299","BRUNSWICK","CAPEHATTERAS",32.877746,-97.238708,35.24804,-75.5393155
"2300","BRUNSWICK","CAPEHATTERAS",32.877746,-97.238708,35.24804,-75.5393155
"2301","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2302","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2303","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2304","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2305","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2306","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2307","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2308","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2309","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2310","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2311","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2312","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2313","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2314","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2315","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2316","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2317","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2318","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2319","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2320","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2321","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2322","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2323","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2324","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2325","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2326","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2327","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2328","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2329","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2330","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2331","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2332","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2333","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2334","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2335","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2336","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2337","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2338","DRYTORTUGAS","OCEANREEF",24.633333,-82.92,33.7399996,-78.8188352
"2339","BONITABEACH","JUPITERINLET",26.3514726,-81.855088,26.9443142,-80.0723599
"2340","DRYTORTUGAS","JUPITERINLET",24.633333,-82.92,26.9443142,-80.0723599
